country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,fetched_at
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",30-11-2025 10:00:00,16.536107,80.594233,CO,40.0,40.0,40.0,2025-11-30 05:27:24.543914
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",30-11-2025 10:00:00,16.509717,80.612222,PM2.5,42.0,49.0,46.0,2025-11-30 05:27:24.543914
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",30-11-2025 10:00:00,16.509717,80.612222,NO2,43.0,74.0,53.0,2025-11-30 05:27:24.543914
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",30-11-2025 10:00:00,16.509717,80.612222,NH3,6.0,9.0,8.0,2025-11-30 05:27:24.543914
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",30-11-2025 10:00:00,16.509717,80.612222,SO2,15.0,19.0,16.0,2025-11-30 05:27:24.543914
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",30-11-2025 10:00:00,16.554731,80.64911,NO2,8.0,9.0,8.0,2025-11-30 05:27:24.543914
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",30-11-2025 10:00:00,17.72,83.3,CO,2.0,34.0,24.0,2025-11-30 05:27:24.543914
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",30-11-2025 10:00:00,17.72,83.3,OZONE,6.0,47.0,30.0,2025-11-30 05:27:24.543914
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",30-11-2025 10:00:00,27.103358,93.679645,PM2.5,35.0,309.0,118.0,2025-11-30 05:27:24.543914
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",30-11-2025 10:00:00,27.103358,93.679645,SO2,8.0,9.0,9.0,2025-11-30 05:27:24.543914
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",30-11-2025 10:00:00,14.465052,78.824187,NH3,5.0,5.0,5.0,2025-11-30 05:27:24.543914
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",30-11-2025 10:00:00,16.9872867,81.7363176,NH3,1.0,3.0,2.0,2025-11-30 05:27:24.543914
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",30-11-2025 10:00:00,16.9872867,81.7363176,CO,13.0,38.0,17.0,2025-11-30 05:27:24.543914
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",30-11-2025 10:00:00,13.67,79.35,PM10,9.0,61.0,25.0,2025-11-30 05:27:24.543914
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",30-11-2025 10:00:00,13.67,79.35,SO2,5.0,7.0,6.0,2025-11-30 05:27:24.543914
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",30-11-2025 10:00:00,13.67,79.35,OZONE,2.0,348.0,93.0,2025-11-30 05:27:24.543914
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",30-11-2025 10:00:00,13.615387,79.40923,SO2,,,,2025-11-30 05:27:24.543914
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",30-11-2025 10:00:00,16.536107,80.594233,SO2,23.0,23.0,23.0,2025-11-30 05:27:24.543914
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",30-11-2025 10:00:00,24.792403,84.992416,PM10,108.0,199.0,152.0,2025-11-30 05:27:24.543914
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",30-11-2025 10:00:00,24.792403,84.992416,NO2,3.0,7.0,4.0,2025-11-30 05:27:24.543914
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",30-11-2025 10:00:00,24.792403,84.992416,CO,36.0,43.0,42.0,2025-11-30 05:27:24.543914
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",30-11-2025 10:00:00,24.762518,84.982348,PM10,37.0,71.0,51.0,2025-11-30 05:27:24.543914
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",30-11-2025 10:00:00,24.762518,84.982348,CO,21.0,42.0,31.0,2025-11-30 05:27:24.543914
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",30-11-2025 10:00:00,25.697189,85.2459,SO2,2.0,8.0,4.0,2025-11-30 05:27:24.543914
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",30-11-2025 10:00:00,25.697189,85.2459,OZONE,8.0,105.0,51.0,2025-11-30 05:27:24.543914
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",30-11-2025 10:00:00,26.0881305,87.93840336,NO2,10.0,14.0,11.0,2025-11-30 05:27:24.543914
India,Andaman and Nicobar,Sri Vijaya Puram,"Police Line, Sri Vijaya Puram - ANPCC",30-11-2025 10:00:00,11.654054,92.734055,SO2,,,,2025-11-30 05:27:24.543914
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",30-11-2025 10:00:00,16.5150833,80.5181667,PM10,32.0,120.0,65.0,2025-11-30 05:27:24.543914
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",30-11-2025 10:00:00,13.20488,79.097889,PM2.5,44.0,164.0,80.0,2025-11-30 05:27:24.543914
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",30-11-2025 10:00:00,13.20488,79.097889,PM10,43.0,119.0,76.0,2025-11-30 05:27:24.543914
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",30-11-2025 10:00:00,13.20488,79.097889,NO2,21.0,25.0,23.0,2025-11-30 05:27:24.543914
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",30-11-2025 10:00:00,26.446912,91.439057,NH3,6.0,6.0,6.0,2025-11-30 05:27:24.543914
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",30-11-2025 10:00:00,26.446912,91.439057,OZONE,17.0,22.0,20.0,2025-11-30 05:27:24.543914
India,Assam,Silchar,"Tarapur, Silchar - PCBA",30-11-2025 10:00:00,24.82827,92.79525,NO2,17.0,23.0,20.0,2025-11-30 05:27:24.543914
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",30-11-2025 10:00:00,26.987634,94.636574,SO2,8.0,11.0,10.0,2025-11-30 05:27:24.543914
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",30-11-2025 10:00:00,26.146529,87.454184,PM2.5,53.0,287.0,166.0,2025-11-30 05:27:24.543914
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",30-11-2025 10:00:00,26.0881305,87.93840336,CO,18.0,26.0,19.0,2025-11-30 05:27:24.543914
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",30-11-2025 10:00:00,26.63086,84.90051,PM2.5,17.0,140.0,79.0,2025-11-30 05:27:24.543914
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",30-11-2025 10:00:00,26.63086,84.90051,NO2,10.0,14.0,12.0,2025-11-30 05:27:24.543914
India,Bihar,Munger,"Town Hall, Munger - BSPCB",30-11-2025 10:00:00,25.376776,86.471523,SO2,,,,2025-11-30 05:27:24.543914
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",30-11-2025 10:00:00,26.11442,85.39813,CO,32.0,93.0,52.0,2025-11-30 05:27:24.543914
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",30-11-2025 10:00:00,26.146529,87.454184,CO,26.0,46.0,32.0,2025-11-30 05:27:24.543914
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",30-11-2025 10:00:00,26.146529,87.454184,OZONE,9.0,11.0,10.0,2025-11-30 05:27:24.543914
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",30-11-2025 10:00:00,25.42742023,86.13886079,PM2.5,54.0,314.0,87.0,2025-11-30 05:27:24.543914
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",30-11-2025 10:00:00,25.251013,86.989001,PM2.5,32.0,57.0,43.0,2025-11-30 05:27:24.543914
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",30-11-2025 10:00:00,25.251013,86.989001,CO,13.0,18.0,16.0,2025-11-30 05:27:24.543914
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",30-11-2025 10:00:00,26.10887,91.589544,SO2,4.0,36.0,13.0,2025-11-30 05:27:24.543914
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",30-11-2025 10:00:00,26.10887,91.589544,CO,30.0,131.0,32.0,2025-11-30 05:27:24.543914
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",30-11-2025 10:00:00,26.1875,91.744194,CO,12.0,86.0,34.0,2025-11-30 05:27:24.543914
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",30-11-2025 10:00:00,26.181742,91.78063,CO,31.0,96.0,49.0,2025-11-30 05:27:24.543914
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",30-11-2025 10:00:00,26.349082,92.68449,PM2.5,62.0,62.0,62.0,2025-11-30 05:27:24.543914
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",30-11-2025 10:00:00,25.56752,83.966379,PM2.5,67.0,153.0,122.0,2025-11-30 05:27:24.543914
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",30-11-2025 10:00:00,25.56752,83.966379,NH3,3.0,3.0,3.0,2025-11-30 05:27:24.543914
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",30-11-2025 10:00:00,25.56752,83.966379,CO,20.0,28.0,24.0,2025-11-30 05:27:24.543914
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",30-11-2025 10:00:00,24.792403,84.992416,PM2.5,60.0,140.0,97.0,2025-11-30 05:27:24.543914
