country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,fetched_at
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",30-11-2025 16:00:00,26.10887,91.589544,PM10,33.0,94.0,70.0,2025-11-30 11:21:03.129818
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",30-11-2025 16:00:00,26.10887,91.589544,NH3,5.0,17.0,6.0,2025-11-30 11:21:03.129818
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",30-11-2025 16:00:00,26.1875,91.744194,PM2.5,46.0,171.0,95.0,2025-11-30 11:21:03.129818
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",30-11-2025 16:00:00,26.80365,84.51954,SO2,,,,2025-11-30 11:21:03.129818
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",30-11-2025 16:00:00,25.251013,86.989001,PM2.5,27.0,57.0,42.0,2025-11-30 11:21:03.129818
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",30-11-2025 16:00:00,26.181742,91.78063,PM2.5,71.0,345.0,187.0,2025-11-30 11:21:03.129818
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",30-11-2025 16:00:00,26.181742,91.78063,PM10,73.0,244.0,127.0,2025-11-30 11:21:03.129818
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",30-11-2025 16:00:00,26.987634,94.636574,PM2.5,27.0,72.0,50.0,2025-11-30 11:21:03.129818
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",30-11-2025 16:00:00,26.987634,94.636574,NO2,22.0,41.0,28.0,2025-11-30 11:21:03.129818
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",30-11-2025 16:00:00,26.80365,84.51954,PM2.5,42.0,180.0,102.0,2025-11-30 11:21:03.129818
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",30-11-2025 16:00:00,26.80365,84.51954,PM10,48.0,143.0,104.0,2025-11-30 11:21:03.129818
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",30-11-2025 16:00:00,25.251013,86.989001,SO2,40.0,58.0,50.0,2025-11-30 11:21:03.129818
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",30-11-2025 16:00:00,26.146529,87.454184,PM2.5,53.0,287.0,177.0,2025-11-30 11:21:03.129818
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",30-11-2025 16:00:00,26.146529,87.454184,CO,24.0,46.0,26.0,2025-11-30 11:21:03.129818
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",30-11-2025 16:00:00,25.5626095,84.663264,NH3,1.0,1.0,1.0,2025-11-30 11:21:03.129818
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",30-11-2025 16:00:00,26.1403345,85.3650192,PM10,61.0,68.0,63.0,2025-11-30 11:21:03.129818
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",30-11-2025 16:00:00,26.1403345,85.3650192,NO2,,,,2025-11-30 11:21:03.129818
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",30-11-2025 16:00:00,26.1403345,85.3650192,NH3,1.0,1.0,1.0,2025-11-30 11:21:03.129818
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",30-11-2025 16:00:00,26.1209,85.3647,SO2,4.0,4.0,4.0,2025-11-30 11:21:03.129818
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",30-11-2025 16:00:00,26.1209,85.3647,CO,11.0,36.0,15.0,2025-11-30 11:21:03.129818
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",30-11-2025 16:00:00,26.1209,85.3647,OZONE,16.0,42.0,18.0,2025-11-30 11:21:03.129818
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",30-11-2025 16:00:00,25.586562,85.043586,PM2.5,10.0,185.0,103.0,2025-11-30 11:21:03.129818
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",30-11-2025 16:00:00,27.308328,84.531742,OZONE,10.0,21.0,19.0,2025-11-30 11:21:03.129818
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",30-11-2025 16:00:00,26.63086,84.90051,NH3,3.0,3.0,3.0,2025-11-30 11:21:03.129818
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",30-11-2025 16:00:00,25.7808257,84.7446768,NO2,,,,2025-11-30 11:21:03.129818
