country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,fetched_at
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",30-11-2025 02:00:00,25.42742023,86.13886079,PM10,53.0,177.0,70.0,2025-11-29 21:23:24.610846
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",30-11-2025 02:00:00,26.11442,85.39813,NO2,27.0,71.0,48.0,2025-11-29 21:23:24.610846
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",30-11-2025 02:00:00,24.7955,84.9994,SO2,,,,2025-11-29 21:23:24.610846
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",30-11-2025 02:00:00,24.952822,84.002396,NO2,2.0,14.0,3.0,2025-11-29 21:23:24.610846
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",30-11-2025 02:00:00,24.952822,84.002396,NH3,3.0,4.0,3.0,2025-11-29 21:23:24.610846
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",30-11-2025 02:00:00,26.2271665,84.3570427,PM2.5,,,,2025-11-29 21:23:24.610846
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",30-11-2025 02:00:00,26.1209,85.3647,NO2,9.0,16.0,11.0,2025-11-29 21:23:24.610846
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",30-11-2025 02:00:00,25.586562,85.043586,SO2,7.0,10.0,9.0,2025-11-29 21:23:24.610846
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",30-11-2025 02:00:00,30.735567,76.775714,PM10,,,,2025-11-29 21:23:24.610846
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",30-11-2025 02:00:00,30.751462,76.762879,PM2.5,60.0,161.0,96.0,2025-11-29 21:23:24.610846
India,Bihar,Patna,"Muradpur, Patna - BSPCB",30-11-2025 02:00:00,25.619651,85.147382,OZONE,4.0,40.0,14.0,2025-11-29 21:23:24.610846
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",30-11-2025 02:00:00,25.599486,85.113666,PM2.5,37.0,92.0,64.0,2025-11-29 21:23:24.610846
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",30-11-2025 02:00:00,25.0328,85.41948,CO,81.0,98.0,89.0,2025-11-29 21:23:24.610846
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",30-11-2025 02:00:00,25.0328,85.41948,OZONE,31.0,34.0,32.0,2025-11-29 21:23:24.610846
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",30-11-2025 02:00:00,25.592539,85.227158,NO2,17.0,41.0,25.0,2025-11-29 21:23:24.610846
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",30-11-2025 02:00:00,25.586562,85.043586,OZONE,7.0,47.0,12.0,2025-11-29 21:23:24.610846
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",30-11-2025 02:00:00,25.366336,87.117468,CO,58.0,106.0,63.0,2025-11-29 21:23:24.610846
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",30-11-2025 02:00:00,25.599486,85.113666,CO,28.0,83.0,58.0,2025-11-29 21:23:24.610846
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",30-11-2025 02:00:00,21.194815,81.31477,SO2,5.0,70.0,22.0,2025-11-29 21:23:24.610846
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",30-11-2025 02:00:00,21.194815,81.31477,CO,24.0,77.0,58.0,2025-11-29 21:23:24.610846
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",30-11-2025 02:00:00,21.185571,81.343175,SO2,7.0,11.0,8.0,2025-11-29 21:23:24.610846
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",30-11-2025 02:00:00,21.185571,81.343175,CO,21.0,22.0,22.0,2025-11-29 21:23:24.610846
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",30-11-2025 02:00:00,22.08815,82.13737,PM2.5,40.0,100.0,65.0,2025-11-29 21:23:24.610846
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",30-11-2025 02:00:00,22.08815,82.13737,SO2,9.0,30.0,15.0,2025-11-29 21:23:24.610846
India,Delhi,Delhi,"Alipur, Delhi - DPCC",30-11-2025 02:00:00,28.815329,77.15301,NH3,16.0,25.0,19.0,2025-11-29 21:23:24.610846
India,Delhi,Delhi,"Alipur, Delhi - DPCC",30-11-2025 02:00:00,28.815329,77.15301,CO,94.0,113.0,107.0,2025-11-29 21:23:24.610846
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",30-11-2025 02:00:00,28.647622,77.315809,CO,60.0,123.0,103.0,2025-11-29 21:23:24.610846
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",30-11-2025 02:00:00,28.695381,77.181665,PM10,140.0,282.0,209.0,2025-11-29 21:23:24.610846
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",30-11-2025 02:00:00,28.4706914,77.1099364,PM2.5,66.0,332.0,227.0,2025-11-29 21:23:24.610846
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",30-11-2025 02:00:00,21.237755,81.705301,PM10,47.0,116.0,87.0,2025-11-29 21:23:24.610846
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",30-11-2025 02:00:00,21.237755,81.705301,NH3,2.0,2.0,2.0,2025-11-29 21:23:24.610846
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",30-11-2025 02:00:00,21.371751,81.664929,PM2.5,26.0,118.0,60.0,2025-11-29 21:23:24.610846
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",30-11-2025 02:00:00,22.06631475,83.33820077,PM2.5,1.0,372.0,68.0,2025-11-29 21:23:24.610846
India,Delhi,Delhi,"DTU, Delhi - CPCB",30-11-2025 02:00:00,28.7500499,77.1112615,CO,18.0,76.0,36.0,2025-11-29 21:23:24.610846
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",30-11-2025 02:00:00,28.498571,77.26484,PM2.5,88.0,370.0,285.0,2025-11-29 21:23:24.610846
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",30-11-2025 02:00:00,28.498571,77.26484,PM10,113.0,309.0,217.0,2025-11-29 21:23:24.610846
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",30-11-2025 02:00:00,28.498571,77.26484,NO2,83.0,140.0,117.0,2025-11-29 21:23:24.610846
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",30-11-2025 02:00:00,22.1910172,83.5197009,OZONE,2.0,153.0,24.0,2025-11-29 21:23:24.610846
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",30-11-2025 02:00:00,21.219665,81.630094,NO2,14.0,40.0,23.0,2025-11-29 21:23:24.610846
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",30-11-2025 02:00:00,21.219665,81.630094,NH3,2.0,2.0,2.0,2025-11-29 21:23:24.610846
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",30-11-2025 02:00:00,22.348441,82.549611,NO2,41.0,52.0,47.0,2025-11-29 21:23:24.610846
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",30-11-2025 02:00:00,22.12665,83.483212,PM10,45.0,171.0,69.0,2025-11-29 21:23:24.610846
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",30-11-2025 02:00:00,22.12665,83.483212,OZONE,1.0,63.0,9.0,2025-11-29 21:23:24.610846
India,Delhi,Delhi,"Bawana, Delhi - DPCC",30-11-2025 02:00:00,28.7762,77.051074,OZONE,3.0,103.0,24.0,2025-11-29 21:23:24.610846
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",30-11-2025 02:00:00,28.7256504,77.2011573,PM2.5,105.0,357.0,286.0,2025-11-29 21:23:24.610846
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",30-11-2025 02:00:00,28.7256504,77.2011573,OZONE,8.0,130.0,20.0,2025-11-29 21:23:24.610846
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",30-11-2025 02:00:00,28.656756,77.227234,SO2,3.0,48.0,18.0,2025-11-29 21:23:24.610846
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",30-11-2025 02:00:00,28.498571,77.26484,CO,18.0,101.0,76.0,2025-11-29 21:23:24.610846
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",30-11-2025 02:00:00,28.5627763,77.1180053,PM10,105.0,288.0,199.0,2025-11-29 21:23:24.610846
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",30-11-2025 02:00:00,28.6811736,77.3025234,PM2.5,185.0,366.0,293.0,2025-11-29 21:23:24.610846
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",30-11-2025 02:00:00,28.58028,77.233829,NH3,8.0,11.0,10.0,2025-11-29 21:23:24.610846
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM",30-11-2025 02:00:00,28.588333,77.221667,PM10,105.0,187.0,156.0,2025-11-29 21:23:24.610846
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",30-11-2025 02:00:00,28.60909,77.0325413,NO2,54.0,100.0,75.0,2025-11-29 21:23:24.610846
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",30-11-2025 02:00:00,28.570173,76.933762,PM2.5,70.0,345.0,248.0,2025-11-29 21:23:24.610846
India,Delhi,Delhi,"Mundka, Delhi - DPCC",30-11-2025 02:00:00,28.684678,77.076574,NO2,83.0,150.0,117.0,2025-11-29 21:23:24.610846
India,Delhi,Delhi,"Mundka, Delhi - DPCC",30-11-2025 02:00:00,28.684678,77.076574,NH3,8.0,15.0,12.0,2025-11-29 21:23:24.610846
India,Delhi,Delhi,"Mundka, Delhi - DPCC",30-11-2025 02:00:00,28.684678,77.076574,CO,28.0,94.0,66.0,2025-11-29 21:23:24.610846
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",30-11-2025 02:00:00,28.636429,77.201067,SO2,38.0,69.0,53.0,2025-11-29 21:23:24.610846
India,Delhi,Delhi,"Mundka, Delhi - DPCC",30-11-2025 02:00:00,28.684678,77.076574,PM2.5,75.0,413.0,287.0,2025-11-29 21:23:24.610846
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",30-11-2025 02:00:00,28.73282,77.170633,PM2.5,127.0,368.0,324.0,2025-11-29 21:23:24.610846
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",30-11-2025 02:00:00,28.73282,77.170633,NH3,9.0,11.0,10.0,2025-11-29 21:23:24.610846
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",30-11-2025 02:00:00,28.6811736,77.3025234,SO2,10.0,20.0,14.0,2025-11-29 21:23:24.610846
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",30-11-2025 02:00:00,28.6811736,77.3025234,CO,28.0,82.0,72.0,2025-11-29 21:23:24.610846
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",30-11-2025 02:00:00,28.611281,77.237738,PM2.5,65.0,361.0,228.0,2025-11-29 21:23:24.610846
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",30-11-2025 02:00:00,28.58028,77.233829,PM2.5,95.0,362.0,271.0,2025-11-29 21:23:24.610846
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",30-11-2025 02:00:00,28.674045,77.131023,NH3,4.0,6.0,5.0,2025-11-29 21:23:24.610846
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",30-11-2025 02:00:00,28.674045,77.131023,OZONE,1.0,197.0,9.0,2025-11-29 21:23:24.610846
India,Delhi,Delhi,"Pusa, Delhi - DPCC",30-11-2025 02:00:00,28.639652,77.146275,PM10,143.0,432.0,240.0,2025-11-29 21:23:24.610846
India,Delhi,Delhi,"Pusa, Delhi - IMD",30-11-2025 02:00:00,28.63611,77.173332,PM2.5,73.0,341.0,268.0,2025-11-29 21:23:24.610846
India,Delhi,Delhi,"Pusa, Delhi - IMD",30-11-2025 02:00:00,28.63611,77.173332,PM10,92.0,308.0,195.0,2025-11-29 21:23:24.610846
India,Delhi,Delhi,"Pusa, Delhi - IMD",30-11-2025 02:00:00,28.63611,77.173332,CO,2.0,125.0,108.0,2025-11-29 21:23:24.610846
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",30-11-2025 02:00:00,28.563262,77.186937,NH3,6.0,8.0,7.0,2025-11-29 21:23:24.610846
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",30-11-2025 02:00:00,28.56789,77.250515,PM2.5,98.0,489.0,322.0,2025-11-29 21:23:24.610846
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",30-11-2025 02:00:00,28.6573814,77.1585447,PM10,124.0,207.0,170.0,2025-11-29 21:23:24.610846
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",30-11-2025 02:00:00,28.623763,77.287209,NO2,36.0,164.0,108.0,2025-11-29 21:23:24.610846
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",30-11-2025 02:00:00,28.570173,76.933762,OZONE,3.0,37.0,5.0,2025-11-29 21:23:24.610846
India,Delhi,Delhi,"Narela, Delhi - DPCC",30-11-2025 02:00:00,28.822836,77.101981,NO2,20.0,67.0,40.0,2025-11-29 21:23:24.610846
India,Delhi,Delhi,"Narela, Delhi - DPCC",30-11-2025 02:00:00,28.822836,77.101981,NH3,5.0,8.0,6.0,2025-11-29 21:23:24.610846
India,Delhi,Delhi,"Rohini, Delhi - DPCC",30-11-2025 02:00:00,28.732528,77.11992,SO2,12.0,35.0,18.0,2025-11-29 21:23:24.610846
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",30-11-2025 02:00:00,28.6514781,77.1473105,PM10,145.0,297.0,200.0,2025-11-29 21:23:24.610846
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",30-11-2025 02:00:00,23.107969,72.574648,PM2.5,74.0,188.0,103.0,2025-11-29 21:23:24.610846
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",30-11-2025 02:00:00,28.531346,77.190156,PM2.5,87.0,349.0,244.0,2025-11-29 21:23:24.610846
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",30-11-2025 02:00:00,23.107969,72.574648,OZONE,16.0,82.0,25.0,2025-11-29 21:23:24.610846
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",30-11-2025 02:00:00,28.531346,77.190156,OZONE,1.0,106.0,14.0,2025-11-29 21:23:24.610846
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",30-11-2025 02:00:00,28.710508,77.249485,SO2,6.0,27.0,14.0,2025-11-29 21:23:24.610846
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",30-11-2025 02:00:00,23.243639,72.68994,OZONE,4.0,43.0,9.0,2025-11-29 21:23:24.610846
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association",30-11-2025 02:00:00,22.410802,73.097923,NO2,16.0,112.0,48.0,2025-11-29 21:23:24.610846
India,Gujarat,Surat,"Science Center, Surat - SMC",30-11-2025 02:00:00,21.170046,72.795405,SO2,38.0,48.0,42.0,2025-11-29 21:23:24.610846
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",30-11-2025 02:00:00,23.020509,72.579261,CO,14.0,113.0,77.0,2025-11-29 21:23:24.610846
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",30-11-2025 02:00:00,23.016834,72.625775,PM2.5,10.0,236.0,100.0,2025-11-29 21:23:24.610846
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",30-11-2025 02:00:00,23.016834,72.625775,NH3,4.0,16.0,6.0,2025-11-29 21:23:24.610846
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",30-11-2025 02:00:00,23.016834,72.625775,CO,4.0,104.0,87.0,2025-11-29 21:23:24.610846
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",30-11-2025 02:00:00,23.002657,72.591912,OZONE,14.0,81.0,35.0,2025-11-29 21:23:24.610846
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",30-11-2025 02:00:00,23.020509,72.579261,PM2.5,102.0,320.0,231.0,2025-11-29 21:23:24.610846
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",30-11-2025 02:00:00,23.020509,72.579261,PM10,125.0,234.0,167.0,2025-11-29 21:23:24.610846
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",30-11-2025 02:00:00,23.041137,72.456691,PM10,99.0,193.0,143.0,2025-11-29 21:23:24.610846
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",30-11-2025 02:00:00,23.041137,72.456691,NO2,27.0,61.0,43.0,2025-11-29 21:23:24.610846
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",30-11-2025 02:00:00,22.969611,72.6435,NO2,43.0,66.0,58.0,2025-11-29 21:23:24.610846
India,Gujarat,Surat,"Science Center, Surat - SMC",30-11-2025 02:00:00,21.170046,72.795405,CO,36.0,44.0,41.0,2025-11-29 21:23:24.610846
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",30-11-2025 02:00:00,20.362421,72.918013,OZONE,5.0,25.0,6.0,2025-11-29 21:23:24.610846
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",30-11-2025 02:00:00,22.977134,72.553024,CO,16.0,93.0,66.0,2025-11-29 21:23:24.610846
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",30-11-2025 02:00:00,21.613267,73.010555,NH3,8.0,9.0,9.0,2025-11-29 21:23:24.610846
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",30-11-2025 02:00:00,28.4501238,77.0263051,PM2.5,174.0,292.0,233.0,2025-11-29 21:23:24.610846
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",30-11-2025 02:00:00,28.4501238,77.0263051,NO2,6.0,46.0,16.0,2025-11-29 21:23:24.610846
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",30-11-2025 02:00:00,29.14056,75.744941,NH3,8.0,8.0,8.0,2025-11-29 21:23:24.610846
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",30-11-2025 02:00:00,29.14056,75.744941,SO2,7.0,14.0,10.0,2025-11-29 21:23:24.610846
India,Haryana,Jind,"Police Lines, Jind - HSPCB",30-11-2025 02:00:00,29.307814,76.337619,PM2.5,97.0,247.0,178.0,2025-11-29 21:23:24.610846
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",30-11-2025 02:00:00,28.593883,76.270653,OZONE,14.0,18.0,16.0,2025-11-29 21:23:24.610846
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",30-11-2025 02:00:00,28.2068,76.7997,PM2.5,121.0,388.0,277.0,2025-11-29 21:23:24.610846
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",30-11-2025 02:00:00,28.2068,76.7997,OZONE,6.0,47.0,15.0,2025-11-29 21:23:24.610846
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",30-11-2025 02:00:00,28.422681,77.148944,PM10,121.0,282.0,184.0,2025-11-29 21:23:24.610846
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",30-11-2025 02:00:00,28.422681,77.148944,OZONE,7.0,69.0,19.0,2025-11-29 21:23:24.610846
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",30-11-2025 02:00:00,28.4227,77.0667,CO,16.0,24.0,21.0,2025-11-29 21:23:24.610846
